1;Technical;E&ECE;;Technical;E&ECE;;Technical;E&ECE;
493;Technical;Architecture & Regional Planning: Any;;Non-Technical;Business Administration;;Non-Technical;Enterpreneurship;
494;Non-Technical;Operations;;Non-Technical;Operations;;Non-Technical;Operations;
495;Technical;No Specific area of interest: Any;;Technical;No Specific area of interest: Any;;Technical;No Specific area of interest: Any;
496;Technical;Metallurgical and materials engineering;;Technical;Metallurgical and materials engineering;;Technical;Metallurgical and materials engineering;
497;Technical;Aerospace Engineering: Structures;;Technical;Aerospace Engineering: Structures;;Technical;Aerospace Engineering: Structures;
498;Technical;Mechanical Engineering: Machine Design and Dynamics;;Technical;Mechanical Engineering: Thermodynamics and Heat Transfer;;Technical;Mechanical Engineering: CAD-CAM Robotics,Artificial Intelligence;
499;Technical;Mechanical Engineering: Machine Design and Dynamics;;Non-Technical;Enterpreneurship;;Non-Technical;International Business;
500;Technical;Mechanical Engineering: Machine Design and Dynamics;;Non-Technical;Enterpreneurship;;Technical;Mechanical Engineering: Manufacturing Processes and Systems;
501;Technical;Physics: Magnetism and Magnetic Materials;;Technical;Physics: Theoretical Condensed Matter Physics;;Technical;Physics: Thin Films and Multilayers;
502;Technical;Physics: Experimental, Laser Physics and Spectroscopy;;Technical;Physics: Experimental Nuclear Physics;;Technical;Physics: Superconductivity and Low Temperature Physics;
503;Non-Technical;Marketing and Advertising;;Non-Technical;Hotel Management;;Non-Technical;Banking Finance;
504;Technical;No Specific area of interest: Any;;Non-Technical;Any;;Technical;No Specific area of interest: Any;
505;Technical;Aerospace Engineering: Any;;Non-Technical;Enterpreneurship;;Technical;Mathematics: Any;
506;Technical;Computer Science:Any;;Technical;Mathematics:Any;;Non Technical;Finance;
507;Non-Technical;Consulting;;Non-Technical;Consulting;;Non-Technical;Market research;
508;Technical;Agricultural & Food Engineering: Any;;Non-Technical;Finance;;Technical;No Specific area of interest: Any;
509;Technical;Computer Science and Engineering: Embedded Systems;;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Electronics & Electrical Communication Engineering: Any;
510;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Any;
511;Technical;Mechanical Engineering: Manufacturing Processes and Systems;;Technical;Mechanical Engineering: Manufacturing Processes and Systems;;Technical;Mechanical Engineering: Manufacturing Processes and Systems;
512;Technical;Aerospace Engineering: Any;;Technical;Aerospace Engineering: Any;;Technical;Aerospace Engineering: Any;
513;Technical;Biotechnology: Any;;Technical;Biotechnology: Any;;Technical;Engineering Physics: Theoretical Condensed Matter Physics;
514;Technical;Civil Engineering: Any;;Non-Technical;Any;;Non-Technical;Any;
515;Technical;Electrical Engineering: Micro Electronics;;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Electrical Engineering: Power Electronics & Power Systems;
516;Technical;GG;;Technical;GG;;Technical;GG;
517;Technical;Geological Sciences: Rock Magnetism;;Non-Technical;Any;;Technical;No Specific area of interest: Any;
518;Technical;Aerospace Engineering: Structures;;Technical;Aerospace Engineering: Structures;;Technical;Aerospace Engineering: Structures;
519;Technical;Geological Sciences: Geochemistry;;Technical;Geological Sciences: Micropaleontology;;Technical;Geological Sciences: Structural Geology;
520;Technical;Computer Science and Engineering: Cloud Computing;;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Any;
521;Non-Technical;Any;;Non-Technical;Any;;Non-Technical;Any;
522;Technical;Computer Science and Engineering: Any;;Technical;No Specific area of interest: Any;;Technical;Computer Science and Engineering: Embedded Systems;
523;Non-Technical;Finance;;Technical;Electronics & Electrical Communication Engineering: Any;;Non-Technical;Enterpreneurship;
524;Non-Technical;Business Administration;;Non-Technical;Any;;Technical;Mechanical Engineering: Any;
525;Technical;Metallurgical and Materials engineering.;;Technical;Metallurgical and Materials engineering.;;Technical;Metallurgical and Materials engineering.;
526;Technical;E & ECE;;Technical;E & ECE;;Technical;E & ECE;
527;Technical;Mechanical Engineering: CAD-CAM Robotics,Artificial Intelligence;;Technical;Mechanical Engineering: MEMS;;Technical;Mechanical Engineering: CAD-CAM Robotics,Artificial Intelligence;
528;Technical;Civil Engineering: Any;;Technical;Civil Engineering: Any;;Technical;Civil Engineering: Structural Engineering and Safety;
529;Technical;Chemical Engineering: Petrochemical;;Technical;Chemical Engineering: Petrochemical;;Technical;Chemical Engineering: Petrochemical;
530;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Electronics & Electrical Communication Engineering: Any;
531;Technical;Mechanical Engineering: Any;;Technical;Mechanical Engineering: CAD-CAM Robotics,Artificial Intelligence;;Technical;Mechanical Engineering: Any;
532;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Electrical Engineering: Micro Electronics;;Technical;Biotechnology: Any;
533;Non-Technical;Enterpreneurship;;Technical;Computer Science and Engineering: Software Engineering;;Technical;Civil Engineering: Transportation and Infrastructure and System Engineering;
534;Technical;Computer Science and Engineering: Embedded Systems;;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Electronics/Microprocessors;
535;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Any;;Non-Technical;Enterpreneurship;
536;Technical;gg;;Technical;gg;;Technical;gg;
537;Technical;Industrial Engineering and Management: Any;;Non-Technical;Any;;Non-Technical;Any;
538;Technical;Mathematics: Any;;Technical;Mathematics: Any;;Technical;Computer Science and Engineering: Any;
539;Technical;Electrical Engineering: Optical and Microwave;;Technical;Electrical Engineering: Optical and Microwave;;Technical;Electrical Engineering: Optical and Microwave;
540;Technical;Mechanical Engineering: CAD-CAM Robotics,Artificial Intelligence;;Technical;Mechanical Engineering: Machine Design and Dynamics;;Technical;Mechanical Engineering: Solid Mechanics & Stress Analysis;
541;Technical;Mechanical Engineering: Manufacturing Processes and Systems;;Technical;Mechanical Engineering: Any;;Technical;Mechanical Engineering: Any;
542;Technical;No Specific area of interest: Any;;Technical;Aerospace Engineering: Any;;Non-Technical;Any;
543;Technical;No Specific area of interest: Any;;Technical;No Specific area of interest: Any;;Technical;No Specific area of interest: Any;
544;Non-Technical;Marketing and Advertising;;Non-Technical;Market research;;Non-Technical;Marketing and Advertising;
545;Non-Technical;Consulting;;Non-Technical;Enterpreneurship;;Non-Technical;Finance;
546;Technical;Civil Engineering: Any;;Technical;Civil Engineering: Any;;Non-Technical;Enterpreneurship;
547;Technical;Computer Science and Engineering: Machine Learning/Data Mining;;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Networks;
548;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Electrical Engineering: Optical and Microwave;;Non-Technical;Film and Media;
549;Non-Technical;Enterpreneurship;;Technical;Electrical Engineering: Power Electronics & Power Systems;;Non-Technical;Enterpreneurship;
550;Technical;Computer Science and Engineering: Networks;;Technical;Computer Science and Engineering: Database;;Technical;Mathematics: Number Theory;
551;Technical;Mechanical Engineering;;Technical;Mechanical Engineering;;Technical;Mechanical Engineering;
552;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Any;
553;Technical;Aerospace Engineering: Aerodynamics;;Non-Technical;Sports;;Non-Technical;Enterpreneurship;
554;Non-Technical;Event Management;;Non-Technical;Enterpreneurship;;Non-Technical;Business Administration;
555;Technical;Architecture & Regional Planning: Any;;Technical;Architecture & Regional Planning: Any;;Technical;Architecture & Regional Planning: Any;
556;Technical;Architecture and Regional Planning;;Technical;Architecture and Regional Planning;;Technical;Architecture and Regional Planning;
557;Non-Technical;Consulting;;Non-Technical;Market research;;Non-Technical;Operations;
558;Technical;Chemical Engineering: Bioprocess Engineering and Food Engineering;;Technical;Chemical Engineering: Microstructure Engineering;;Technical;Biotechnology: Any;
559;Technical;Computer Science and Engineering: Machine Learning/Data Mining;;Technical;Computer Science and Engineering: Any;;Technical;Mathematics: Any;
560;Technical;Physics: Thin Films and Multilayers;;Technical;Physics: Theoretical Condensed Matter Physics;;Technical;Physics: Semiconductor Nanomaterials;
561;Technical;Chemistry: Synthetic Organic Chemistry;;Technical;Chemistry: Bio-organic Chemistry;;Technical;Chemistry: Any;
562;Non-Technical;Any;;Non-Technical;Any;;Non-Technical;Any;
563;Technical;Aerospace Engineering: Any;;Non-Technical;Enterpreneurship;;Technical;Mechanical Engineering: Thermodynamics and Heat Transfer;
564;Technical;No Specific area of interest: Any;;Technical;No Specific area of interest: Any;;Technical;No Specific area of interest: Any;
565;Non-Technical;Consulting;;Non-Technical;Business Administration;;Non-Technical;Human Relations;
566;Technical;Mechanical Engineering: Manufacturing Processes and Systems;;Technical;Mechanical Engineering: Manufacturing Processes and Systems;;Technical;Mechanical Engineering: Manufacturing Processes and Systems;
567;Technical;Metallurgical Engineering and Material Science: Any;;Technical;Computer Science and Engineering: Software Engineering;;Technical;No Specific area of interest: Any;
568;Non-Technical;Consulting;;Non-Technical;Any;;Non-Technical;Any;
569;Non-Technical;Government Administrations;;Non-Technical;Any;;Technical;No Specific area of interest: Any;
570;Technical;Ocean Engineering & Naval Architecture: Any;;Technical;Ocean Engineering & Naval Architecture: Any;;Technical;Ocean Engineering & Naval Architecture: Any;
571;Non-Technical;Any;;Technical;Architecture & Regional Planning: Any;;Non-Technical;Any;
572;Technical;ARCHITECTURE AND REGIONAL PLANNING;;Technical;ARCHITECTURE AND REGIONAL PLANNING;;Technical;ARCHITECTURE AND REGIONAL PLANNING;
573;Technical;No Specific area of interest: Any;;Non-Technical;Any;;Technical;Architecture & Regional Planning: Any;
574;Technical;Aerospace Engineering: Aerodynamics;;Non-Technical;Enterpreneurship;;Non-Technical;Finance;
575;Technical;Computer Science and Engineering: Software Engineering;;Non-Technical;Education Management;;Technical;Computer Science and Engineering: Cloud Computing;
576;Technical;Electrical Engineering: Optical and Microwave;;Technical;Electrical Engineering: Optical and Microwave;;Technical;Electrical Engineering: Optical and Microwave;
577;Non-Technical;Consulting;;Non-Technical;Consulting;;Non-Technical;Market research;
578;Non-Technical;Operations;;Non-Technical;Consulting;;Non-Technical;Banking Finance;
579;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Cloud Computing;;Technical;Computer Science and Engineering: Networks;
580;Technical;Mechanical Engineering: CAD-CAM Robotics,Artificial Intelligence;;Technical;Medical Science and Technology: Prostheses;;Technical;Computer Science and Engineering: Machine Learning/Data Mining;
581;Technical;Architecture & Regional Planning: Any;;Technical;Computer Science and Engineering: Cloud Computing;;Technical;Computer Science and Engineering: Database;
582;Technical;Electrical Engineering: Micro Electronics;;Technical;Electrical Engineering: Micro Electronics;;Technical;Electrical Engineering: Micro Electronics;
583;Technical;No Specific area of interest: Any;;Non-Technical;No Specific area of interest: Any;;Technical;Electrical Engineering: Any;
584;Non-Technical;Government Administrations;;Technical;Electrical Engineering: Any;;Non-Technical;International Affairs;
585;Technical;HSS;;Technical;HSS;;Technical;HSS;
586;Technical;Mechanical Engineering: Any;;Technical;Mechanical Engineering: Any;;Non-Technical;Any;
587;Non-Technical;Enterpreneurship;;Technical;No Specific area of interest: Any;;Non-Technical;Any;
588;Technical;EE;;Technical;EE;;Technical;EE;
589;Technical;Geological Sciences: Any;;Technical;Geological Sciences: Any;;Non-Technical;Sports;
590;Technical;Civil Engg;;Technical;Civil Engg;;Technical;Civil Engg;
591;Technical;No Specific area of interest: Any;;Technical;Electrical Engineering: Power Electronics & Power Systems;;Technical;Computer Science and Engineering: Any;
592;Technical;Electrical Engineering: Any;;Technical;Electronics & Electrical Communication Engineering: Any;;Non-Technical;Business Administration;
593;Non-Technical;Finance;;Non-Technical;Banking Finance;;Non-Technical;Accounting;
594;Technical;geology and geophysics;;Technical;geology and geophysics;;Technical;geology and geophysics;
595;Technical;Industrial Engineering Operations Research: Financial Engineering;;Non-Technical;Finance;;Non-Technical;Finance;
596;Technical;Physics: Astronomy;;Technical;Physics: Theoretical Nuclear Physics;;Technical;Computer Science and Engineering: Software Engineering;
597;Non-Technical;Operations;;Non-Technical;Operations;;Non-Technical;Operations;
598;Technical;Architecture & Regional Planning: Any;;Technical;Architecture & Regional Planning: Any;;Technical;Architecture & Regional Planning: Any;
599;Technical;Ranbir and Chitra Gupta School of Infrastructure Design and Management: Any;;Non-Technical;Real Estate;;Non-Technical;Finance;
600;Technical;Mechanical Engineering: Any;;Technical;Computer Science and Engineering: Software Engineering;;Technical;Mechanical Engineering: Manufacturing Processes and Systems;
601;Technical;Geological Sciences: Structural Geology;;Non-Technical;Any;;Technical;Geological Sciences: Geostatistics and Ore Deposit Modeling;
602;Technical;Ocean Engineering & Naval Architecture: Any;;Non-Technical;Business Administration;;Non-Technical;Marketing and Advertising;
603;Technical;Geological Sciences: Petrology;;Technical;Geological Sciences: Petrology;;Technical;Geological Sciences: Geochemistry;
604;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Machine Learning/Data Mining;
605;Technical;Mechanical Engineering: MEMS;;Technical;Engineering Physics: Nano Scale Physics;;Technical;Engineering Physics: Nano Scale Physics;
606;Technical;Biotechnology;;Technical;Biotechnology;;Technical;Biotechnology;
607;Non-Technical;Any;;Non-Technical;Enterpreneurship;;Non-Technical;Enterpreneurship;
608;Technical;Aerospace Engineering: Any;;Technical;Aerospace Engineering: Any;;Technical;Aerospace Engineering: Any;
609;Technical;No Specific area of interest: Any;;Technical;No Specific area of interest: Any;;Technical;No Specific area of interest: Any;
610;Technical;Industrial Engineering Operations Research: Optimization: Models, theory and algorithms;;Technical;Industrial Engineering Operations Research: Optimization: Models, theory and alg;;Technical;Industrial Engineering Operations Research: Optimization, Planning and Control i;
611;Non-Technical;Government Administrations;;Non-Technical;Film and Media;;Technical;Aerospace Engineering: Any;
612;Non-Technical;Film and Media;;Technical;Aerospace Engineering: Any;;Technical;Aerospace Engineering: Any;
613;Non-Technical;Enterpreneurship;;Non-Technical;Operations;;Non-Technical;Business Administration;
614;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Electronics & Electrical Communication Engineering: Any;
615;Technical;Architecture & Regional Planning: Any;;Non-Technical;Enterpreneurship;;Non-Technical;Graphic Design;
616;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Electrical Engineering: Optical and Microwave;;Technical;Electrical Engineering: Optical and Microwave;
617;Technical;Industrial engineering and management;;Technical;Industrial engineering and management;;Technical;Industrial engineering and management;
618;Technical;Mathematics: Any;;Technical;No Specific area of interest: Any;;Technical;No Specific area of interest: Any;
619;Technical;Computer Science and Engineering: Any;;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;No Specific area of interest: Any;
620;Non-Technical;Film and Media;;Non-Technical;Film and Media;;Non-Technical;Legal Services;
621;Non-Technical;Legal Services;;Non-Technical;Law enforcement;;Non-Technical;Journalism;
622;Technical;e & ec;;Technical;e & ec;;Technical;e & ec;
623;Technical;Electrical Engineering: Any;;Non-Technical;Enterpreneurship;;Non-Technical;Enterpreneurship;
624;Technical;Geological Sciences: Ore Petrology;;Non-Technical;Film and Media;;Non-Technical;Film and Media;
625;Technical;Physics: Experimental Nuclear Physics;;Technical;Physics: Magnetism and Magnetic Materials;;Technical;Physics: Any;
626;Non-Technical;Finance;;Non-Technical;Consulting;;Non-Technical;Consulting;
627;Technical;No Specific area of interest: Any;;Non-Technical;Enterpreneurship;;Non-Technical;Any;
628;Technical;No Specific area of interest: Any;;Technical;No Specific area of interest: Any;;Technical;No Specific area of interest: Any;
629;Technical;Mechanical Engineering: Manufacturing Processes and Systems;;Technical;Mechanical Engineering: CAD-CAM Robotics,Artificial Intelligence;;Technical;Mechanical Engineering: Manufacturing Processes and Systems;
630;Technical;Metallurgical Engineering and Material Science: Any;;Technical;Metallurgical Engineering and Material Science: Any;;Technical;Metallurgical Engineering and Material Science: Advanced Ceramics;
631;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Electronics & Electrical Communication Engineering: Any;
632;Non-Technical;Consulting;;Non-Technical;Business Administration;;Non-Technical;Consulting;
633;Technical;Computer Science and Engineering: Networks;;Technical;Computer Science and Engineering: Embedded Systems;;Technical;Electrical Engineering: Communication and Signal Processing;
634;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Electronics & Electrical Communication Engineering: Any;
635;Non-Technical;Government Administrations;;Non-Technical;Government Relations;;Technical;Mechanical Engineering: Thermodynamics and Heat Transfer;
636;Non-Technical;Enterpreneurship;;Non-Technical;Enterpreneurship;;Non-Technical;Enterpreneurship;
637;Technical;No Specific area of interest: Any;;Technical;No Specific area of interest: Any;;Technical;No Specific area of interest: Any;
638;Technical;Computer Science and Engineering: Digital Image Processing;;Technical;Civil Engineering: Remote Sensing, GIS and GPS studies;;Technical;Mechanical Engineering: CAD-CAM Robotics,Artificial Intelligence;
639;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Electronics & Electrical Communication Engineering: Any;
640;Non-Technical;Legal Services;;Technical;Electrical Engineering: Any;;Non-Technical;Legal Services;
641;Technical;Physics: Astronomy;;Technical;Physics: Astronomy;;Technical;Physics: Astronomy;
642;Technical;No Specific area of interest: Any;;Non-Technical;Any;;Non-Technical;Any;
643;Non-Technical;Any;;Non-Technical;Any;;Technical;No Specific area of interest: Any;
644;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Electronics & Electrical Communication Engineering: Any;
645;Non-Technical;Any;;Technical;Civil Engineering: Any;;Technical;Civil Engineering: Any;
646;Non-Technical;Enterpreneurship;;Non-Technical;Any;;Non-Technical;Any;
647;Technical;Aerospace Engineering: Any;;Technical;Aerospace Engineering: Aerodynamics;;Non-Technical;Any;
648;Non-Technical;Any;;Non-Technical;Consulting;;Technical;Industrial Engineering Operations Research: Supply Chain Analysis and Inventory ;
649;Technical;Mechanical Engineering: Any;;Technical;Mechanical Engineering: Any;;Technical;Mechanical Engineering: Any;
650;Technical;No Specific area of interest: Any;;Non-Technical;Any;;Non-Technical;Any;
651;Non-Technical;Enterpreneurship;;Non-Technical;Enterpreneurship;;Non-Technical;Enterpreneurship;
652;Technical;Chemical Engineering: Any;;Non-Technical;Any;;Non-Technical;Any;
653;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Computer Science and Engineering: Any;
654;Technical;Physics: Theoretical High Energy Physics;;Technical;Physics: Quantum Computing;;Technical;Physics: Applications of Quantum Physics;
655;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Any;
656;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Mathematics: Any;
657;Technical;Computer Science and Engineering: Digital Image Processing;;Technical;Electrical Engineering: Any;;Technical;Computer Science and Engineering: Machine Learning/Data Mining;
658;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Physics: Any;;Technical;Computer Science and Engineering: Any;
659;Technical;Physics: Astronomy;;Technical;Physics: Astronomy;;Technical;No Specific area of interest: Any;
660;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Cloud Computing;
661;Technical;Mathematics: Any;;Technical;Mechanical Engineering: Manufacturing Processes and Systems;;Technical;Civil Engineering: Any;
662;Technical;Civil Engineering: Surface and Ground Water Management Systems;;Technical;Civil Engineering: Surface and Ground Water Management Systems;;Technical;Civil Engineering: Any;
663;Technical;Electrical Engineering: Communication and Signal Processing;;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Electronics & Electrical Communication Engineering: Any;
664;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Electrical Engineering: Any;;Technical;Computer Science and Engineering: Any;
665;Technical;Biotechnology;;Technical;Biotechnology;;Technical;Biotechnology;
666;Technical;Mechanical Engineering: Any;;Technical;Computer Science and Engineering: Any;;Non-Technical;Enterpreneurship;
667;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Any;
668;Technical;Mechanical Engineering: Machine Design and Dynamics;;Technical;Mechanical Engineering: Fluid Mechanics, CFD;;Technical;Mechanical Engineering: Any;
669;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Mathematics: Any;;Non-Technical;Any;
670;Technical;Mechanical;;Technical;Mechanical;;Technical;Mechanical;
671;Technical;Biotechnology: Any;;Technical;Electronics & Electrical Communication Engineering: Any;;Non-Technical;Writing and Editing;
672;Technical;E&ECE;;Technical;E&ECE;;Technical;E&ECE;
673;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Any;;Non-Technical;Writing and Editing;
674;Technical;CSE;;Technical;CSE;;Technical;CSE;
675;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Electronics & Electrical Communication Engineering: Any;
676;Technical;Agricultural & Food Engineering: Any;;Technical;Biotechnology: Any;;Technical;Biotechnology: Any;
677;Technical;Physics: Astronomy;;Technical;Physics: Theoretical High Energy Physics;;Technical;Physics: Applications of Quantum Physics;
678;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Any;
679;Technical;EC;;Technical;EC;;Technical;EC;
680;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;No Specific area of interest: Any;
681;Technical;Electrical Engineering: Any;;Technical;Mechanical Engineering: Any;;Non-Technical;Music;
682;Technical;Biotechnology: Any;;Technical;Biotechnology: Any;;Technical;Biotechnology: Any;
683;Technical;Computer Science and Engineering: Machine Learning/Data Mining;;Technical;Computer Science and Engineering: Cloud Computing;;Technical;Computer Science and Engineering: Compilers;
684;Technical;Computer Science and Engineering: Formal Verifications;;Technical;Computer Science and Engineering: Distributed Systems;;Technical;Computer Science and Engineering: Embedded Systems;
685;Technical;No Specific area of interest: Any;;Technical;Computer Science and Engineering: Any;;Technical;Electronics & Electrical Communication Engineering: Any;
686;Technical;Civil Engineering: Any;;Technical;Civil Engineering: Any;;Technical;Civil Engineering: Any;
687;Technical;Conputer Science & Engineering;;Technical;Conputer Science & Engineering;;Technical;Conputer Science & Engineering;
688;Technical;Computer Science and Engineering: Any;;Technical;Electronics & Electrical Communication Engineering: Any;;Technical;Computer Science and Engineering: Any;
689;Technical;Computer Science and Engineering: Digital Image Processing;;Technical;Computer Science and Engineering: Machine Learning/Data Mining;;Technical;Computer Science and Engineering: Cloud Computing;
690;Technical;Mechanical Engineering: Any;;Technical;Mechanical Engineering: Any;;Technical;Mechanical Engineering: Any;
691;Technical;Aerospace Engineering: Aerodynamics;;Technical;Aerospace Engineering: Aerodynamics;;Technical;Aerospace Engineering: Aerodynamics;
692;Technical;Architecture & Regional Planning: Any;;Non-Technical;Graphic Design;;Non-Technical;Marketing and Advertising;
693;Non-Technical;Consulting;;Non-Technical;Consulting;;Non-Technical;Business Administration;
694;Technical;No Specific area of interest: Any;;Non-Technical;Any;;Non-Technical;Any;
695;Technical;Instrumentation Engineering;;Technical;Instrumentation Engineering;;Technical;Instrumentation Engineering;
696;Non-Technical;Operations;;Non-Technical;Consulting;;Non-Technical;Business Administration;
697;Non-Technical;Operations;;Non-Technical;Operations;;Non-Technical;Market research;
698;Technical;Physics: Any;;Technical;Physics: Non-linear Optics;;Technical;Physics: Nano Scale Physics;
699;Technical;Metallurgical Engineering and Material Science: Any;;Technical;Metallurgical Engineering and Material Science: Advanced Ceramics;;Technical;Metallurgical Engineering and Material Science: Advanced Ceramics;
700;Non-Technical;Marketing and Advertising;;Non-Technical;Consulting;;Non-Technical;Marketing and Advertising;
701;Technical;Electrical Engineering: Any;;Technical;Electrical Engineering: Any;;Technical;Electrical Engineering: Any;
702;Non-Technical;Intellectual Property Law;;Non-Technical;Legal Services;;Non-Technical;Law enforcement;
703;Non-Technical;Any;;Non-Technical;Any;;Non-Technical;Any;
704;Technical;Computer Science and Engineering: Any;;Technical;Mathematics: Any;;Technical;Computer Science and Engineering: Software Engineering;
705;Technical;Ocean Engineering and Naval Architechture;;Technical;Ocean Engineering and Naval Architechture;;Technical;Ocean Engineering and Naval Architechture;
706;Technical;Electrical Engineering: Micro Electronics;;Non-Technical;Film and Media;;Non-Technical;Enterpreneurship;
707;Non-Technical;Consulting;;Non-Technical;Enterpreneurship;;Technical;Aerospace Engineering: Any;
708;Technical;Civil Engineering: Surface and Ground Water Management Systems;;Technical;Civil Engineering: Structural Engineering and Safety;;Technical;Civil Engineering: Structural Engineering and Safety;
709;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Any;
710;Non-Technical;Enterpreneurship;;Non-Technical;Enterpreneurship;;Technical;Agricultural & Food Engineering: Any;
711;Non-Technical;Business Administration;;Non-Technical;Business Administration;;Technical;Biotechnology: Any;
712;Technical;Biotechnology;;Technical;Biotechnology;;Technical;Biotechnology;
713;Technical;Biotechnology: Any;;Non-Technical;Finance;;Non-Technical;Film and Media;
714;Technical;Mechanical Engineering: CAD-CAM Robotics,Artificial Intelligence;;Technical;Mechanical Engineering: Machine Design and Dynamics;;Technical;Aerospace Engineering: Systems Design and Engineering;
715;Technical;ECE;;Technical;ECE;;Technical;ECE;
716;Technical;Industrial Engineering Operations Research: Financial Engineering;;Non-Technical;Consulting;;Non-Technical;Banking Finance;
717;Non-Technical;Enterpreneurship;;Non-Technical;Business Administration;;Non-Technical;Market research;
718;Technical;Architecture & Regional Planning: Any;;Technical;Architecture & Regional Planning: Any;;Technical;Architecture & Regional Planning: Any;
719;Non-Technical;Enterpreneurship;;Technical;Agricultural & Food Engineering: Any;;Non-Technical;Consulting;
720;Non-Technical;Human Relations;;Non-Technical;Film and Media;;Technical;Metallurgical Engineering and Material Science: Nano Materials;
721;Technical;Electrical Engineering: Any;;Non-Technical;Any;;Technical;Metallurgical Engineering and Material Science: Any;
722;Non-Technical;Marketing and Advertising;;Non-Technical;Marketing and Advertising;;Non-Technical;Marketing and Advertising;
723;Technical;Mechanical Engineering: Any;;Technical;Computer Science and Engineering: Any;;Technical;Electrical Engineering: Any;
724;Non-Technical;Fashion Designing;;Non-Technical;Music;;Non-Technical;Film and Media;
725;Non-Technical;Film and Media;;Non-Technical;Film and Media;;Non-Technical;Any;
726;Non-Technical;Enterpreneurship;;Non-Technical;Consulting;;Non-Technical;Human Relations;
727;Technical;Chemistry;;Technical;Chemistry;;Technical;Chemistry;
728;Technical;Physics: Any;;Technical;Physics: Magnetism and Magnetic Materials;;Technical;Mathematics: Any;
729;Technical;Computer Science and Engineering: Any;;Technical;No Specific area of interest: Any;;Technical;No Specific area of interest: Any;
730;Non-Technical;Enterpreneurship;;Technical;Computer Science and Engineering: Any;;Technical;Computer Science and Engineering: Any;
731;Non-Technical;Government Administrations;;Technical;Geological Sciences: Any;;Non-Technical;Sports;
732;Technical;No Specific area of interest: Any;;Technical;No Specific area of interest: Any;;Non-Technical;Any;
733;Technical;CSE;;Technical;CSE;;Technical;CSE;
734;Technical;Mechanical Engineering: CAD-CAM Robotics,Artificial Intelligence;;Technical;Computer Science and Engineering: Any;;Technical;Mathematics: Theoretical Computer Science;
735;Non-Technical;Finance;;Non-Technical;Enterpreneurship;;Non-Technical;Business Administration;
736;Non-Technical;Any;;Non-Technical;Consulting;;Non-Technical;Banking Finance;
737;Non-Technical;Finance;;Non-Technical;Banking Finance;;Technical;Geological Sciences: Any;
738;Technical;HSS;;Technical;HSS;;Technical;HSS;
739;Technical;Civil Engineering: Structural Engineering and Safety;;Technical;Civil Engineering: Any;;Technical;Civil Engineering: Any;
